# x_ref_m;y_ref_m;width_right_m;width_left_m;x_normvec_m;y_normvec_m;alpha_m;s_racetraj_m;psi_racetraj_rad;kappa_racetraj_radpm;vx_racetraj_mps;ax_racetraj_mps2;banking_rad;s_ref_m;psi_ref_rad;kappa_ref_radpm;dkappa_ref_radpm2
31.0176500;-113.1601400;-7.2729440;7.2728090;-0.1399748;0.9901551;-1.6567589;61.9950610;0.1303590;-0.0000830;64.1642550;1.9043840;-0.0002290;61.9968170;0.1404360;-0.0000080;0.0000000
31.5127030;-113.0901570;-7.2726840;7.2728500;-0.1399719;0.9901555;-1.6618973;62.4950210;0.1303170;-0.0000840;64.1790810;1.9015670;-0.0002280;62.4967910;0.1404330;-0.0000080;0.0000000
32.0077550;-113.0201750;-7.2718670;7.2728590;-0.1399679;0.9901560;-1.6670536;62.9949810;0.1302750;-0.0000840;64.1938820;1.8987560;-0.0002260;62.9967660;0.1404290;-0.0000070;0.0000020
32.5028080;-112.9501960;-7.2705930;7.2728310;-0.1399639;0.9901566;-1.6722249;63.4949410;0.1302330;-0.0000850;64.2086570;1.8959500;-0.0002240;63.4967400;0.1404250;-0.0000070;0.0000000
32.9978610;-112.8802180;-7.2690120;7.2727590;-0.1399610;0.9901570;-1.6774130;63.9949010;0.1301900;-0.0000860;64.2234070;1.8931510;-0.0002220;63.9967140;0.1404220;-0.0000060;0.0000020
33.4929140;-112.8102420;-7.2673080;7.2726300;-0.1399580;0.9901574;-1.6826181;64.4948620;0.1301470;-0.0000860;64.2381330;1.8903570;-0.0002200;64.4966890;0.1404190;-0.0000060;0.0000000
33.9879670;-112.7402680;-7.2656720;7.2724280;-0.1399550;0.9901579;-1.6878414;64.9948220;0.1301040;-0.0000870;64.2528330;1.8875690;-0.0002180;64.9966630;0.1404160;-0.0000050;0.0000020
34.4830210;-112.6702940;-7.2642920;7.2721290;-0.1399521;0.9901583;-1.6930828;65.4947820;0.1300600;-0.0000870;64.2675070;1.8847870;-0.0002160;65.4966370;0.1404130;-0.0000050;0.0000000
34.9780750;-112.6003220;-7.2633240;7.2717100;-0.1399501;0.9901586;-1.6983409;65.9947420;0.1300160;-0.0000880;64.2821580;1.8820100;-0.0002140;65.9966120;0.1404110;-0.0000050;0.0000000
35.4731290;-112.5303510;-7.2628800;7.2711490;-0.1399481;0.9901588;-1.7036171;66.4947020;0.1299720;-0.0000890;64.2967830;1.8792390;-0.0002120;66.4965860;0.1404090;-0.0000040;0.0000020
35.9681830;-112.4603810;-7.2630150;7.2704310;-0.1399461;0.9901591;-1.7089124;66.9946620;0.1299280;-0.0000890;64.3113830;1.8764730;-0.0002090;66.9965600;0.1404070;-0.0000040;0.0000000
36.4632370;-112.3904120;-7.2637220;7.2695510;-0.1399441;0.9901594;-1.7142271;67.4946230;0.1298830;-0.0000900;64.3259580;1.8737130;-0.0002070;67.4965350;0.1404050;-0.0000030;0.0000020
36.9582910;-112.3204440;-7.2649270;7.2685230;-0.1399432;0.9901595;-1.7195593;67.9945830;0.1298380;-0.0000910;64.3405090;1.8709580;-0.0002040;67.9965090;0.1404040;-0.0000030;0.0000000
37.4533460;-112.2504760;-7.2665070;7.2673730;-0.1399422;0.9901597;-1.7249126;68.4945430;0.1297930;-0.0000910;64.3550350;1.8682090;-0.0002020;68.4964830;0.1404030;-0.0000020;0.0000020
37.9484000;-112.1805090;-7.2682920;7.2661490;-0.1399412;0.9901598;-1.7302843;68.9945030;0.1297470;-0.0000920;64.3695370;1.8654650;-0.0001990;68.9964580;0.1404020;-0.0000020;0.0000000
38.4434550;-112.1105430;-7.2700900;7.2649110;-0.1399402;0.9901600;-1.7356758;69.4944630;0.1297010;-0.0000930;64.3840130;1.8627260;-0.0001960;69.4964320;0.1404010;-0.0000010;0.0000020
38.9385090;-112.0405760;-7.2717040;7.2637250;-0.1399402;0.9901600;-1.7410893;69.9944230;0.1296540;-0.0000930;64.3984660;1.8599930;-0.0001930;69.9964060;0.1404010;-0.0000010;0.0000000
39.4335640;-111.9706100;-7.2729540;7.2626620;-0.1399392;0.9901601;-1.7465223;70.4943840;0.1296070;-0.0000940;64.4128940;1.8572650;-0.0001900;70.4963810;0.1404000;-0.0000000;0.0000020
39.9286180;-111.9006440;-7.2736970;7.2617840;-0.1399392;0.9901601;-1.7519772;70.9943440;0.1295600;-0.0000950;64.4272970;1.8545420;-0.0001870;70.9963550;0.1404000;0.0000000;0.0000000
40.4236730;-111.8306780;-7.2738390;7.2611380;-0.1399402;0.9901600;-1.7574514;71.4943040;0.1295130;-0.0000950;64.4416770;1.8518240;-0.0001840;71.4963290;0.1404010;0.0000010;0.0000020
40.9187270;-111.7607110;-7.2733470;7.2607530;-0.1399402;0.9901600;-1.7629497;71.9942640;0.1294650;-0.0000960;64.4560320;1.8491120;-0.0001810;71.9963040;0.1404010;0.0000010;0.0000000
41.4137820;-111.6907450;-7.2722500;7.2606320;-0.1399402;0.9901600;-1.7684689;72.4942240;0.1294170;-0.0000970;64.4703620;1.8464050;-0.0001780;72.4962780;0.1404010;0.0000010;0.0000000
41.9088370;-111.6207780;-7.2706360;7.2607570;-0.1399412;0.9901598;-1.7740097;72.9941840;0.1293680;-0.0000980;64.4846690;1.8437020;-0.0001750;72.9962520;0.1404020;0.0000020;0.0000020
42.4038910;-111.5508110;-7.2686420;7.2610860;-0.1399422;0.9901597;-1.7795730;73.4941450;0.1293190;-0.0000980;64.4989520;1.8410050;-0.0001710;73.4962270;0.1404030;0.0000020;0.0000000
42.8989450;-111.4808430;-7.2664400;7.2615600;-0.1399432;0.9901595;-1.7851604;73.9941050;0.1292690;-0.0000990;64.5132100;1.8383130;-0.0001680;73.9962010;0.1404040;0.0000020;0.0000000
43.3940000;-111.4108750;-7.2642170;7.2621140;-0.1399441;0.9901594;-1.7907697;74.4940650;0.1292200;-0.0001000;64.5274450;1.8356250;-0.0001650;74.4961750;0.1404050;0.0000020;0.0000000
43.8890540;-111.3409060;-7.2621590;7.2626770;-0.1399451;0.9901593;-1.7964035;74.9940250;0.1291690;-0.0001010;64.5416550;1.8329430;-0.0001610;74.9961500;0.1404060;0.0000030;0.0000020
44.3841080;-111.2709360;-7.2604300;7.2631860;-0.1399471;0.9901590;-1.8020600;75.4939850;0.1291190;-0.0001020;64.5558420;1.8302650;-0.0001580;75.4961240;0.1404080;0.0000030;0.0000000
44.8791620;-111.2009660;-7.2591580;7.2635920;-0.1399481;0.9901588;-1.8077410;75.9939450;0.1290680;-0.0001020;64.5700050;1.8275930;-0.0001540;75.9960980;0.1404090;0.0000030;0.0000000
45.3742160;-111.1309950;-7.2584250;7.2638600;-0.1399501;0.9901586;-1.8134459;76.4939060;0.1290160;-0.0001030;64.5841440;1.8249250;-0.0001510;76.4960730;0.1404110;0.0000030;0.0000000
45.8692700;-111.0610230;-7.2582620;7.2639770;-0.1399511;0.9901584;-1.8191764;76.9938660;0.1289650;-0.0001040;64.5982590;1.8222620;-0.0001470;76.9960470;0.1404120;0.0000030;0.0000000
46.3643230;-110.9910510;-7.2586460;7.2639480;-0.1399531;0.9901581;-1.8249308;77.4938260;0.1289120;-0.0001050;64.6123510;1.8196030;-0.0001430;77.4960210;0.1404140;0.0000030;0.0000000
46.8593770;-110.9210770;-7.2595130;7.2637930;-0.1399540;0.9901580;-1.8307107;77.9937860;0.1288600;-0.0001060;64.6264190;1.8169490;-0.0001400;77.9959960;0.1404150;0.0000030;0.0000000
47.3544310;-110.8511030;-7.2607630;7.2635480;-0.1399560;0.9901577;-1.8365152;78.4937460;0.1288070;-0.0001070;64.6404630;1.8143000;-0.0001360;78.4959700;0.1404170;0.0000030;0.0000000
47.8494840;-110.7811290;-7.2622730;7.2632540;-0.1399570;0.9901576;-1.8423458;78.9937060;0.1287530;-0.0001080;64.6544840;1.8116550;-0.0001330;78.9959440;0.1404180;0.0000030;0.0000000
48.3445370;-110.7111530;-7.2639150;7.2629570;-0.1399590;0.9901573;-1.8482018;79.4936670;0.1286990;-0.0001080;64.6684820;1.8090150;-0.0001290;79.4959190;0.1404200;0.0000030;0.0000000
48.8395900;-110.6411770;-7.2655670;7.2627000;-0.1399600;0.9901572;-1.8540846;79.9936270;0.1286450;-0.0001090;64.6824560;1.8063790;-0.0001250;79.9958930;0.1404210;0.0000030;0.0000000
49.3346430;-110.5712000;-7.2671250;7.2625220;-0.1399620;0.9901569;-1.8599931;80.4935870;0.1285900;-0.0001100;64.6964070;1.8037480;-0.0001220;80.4958670;0.1404230;0.0000030;0.0000000
49.8296960;-110.5012220;-7.2685080;7.2624520;-0.1399630;0.9901567;-1.8659285;80.9935470;0.1285340;-0.0001110;64.7103340;1.8011210;-0.0001180;80.9958410;0.1404240;0.0000020;-0.0000020
50.3247490;-110.4312440;-7.2696660;7.2625100;-0.1399639;0.9901566;-1.8718909;81.4935070;0.1284790;-0.0001120;64.7242380;1.7984980;-0.0001140;81.4958160;0.1404250;0.0000020;0.0000000
50.8198020;-110.3612660;-7.2705750;7.2627060;-0.1399649;0.9901565;-1.8778796;81.9934670;0.1284220;-0.0001130;64.7381190;1.7958790;-0.0001110;81.9957900;0.1404260;0.0000020;0.0000000
51.3148550;-110.2912870;-7.2712370;7.2630380;-0.1399659;0.9901563;-1.8838955;82.4934280;0.1283660;-0.0001140;64.7519770;1.7932650;-0.0001070;82.4957640;0.1404270;0.0000020;0.0000000
51.8099080;-110.2213070;-7.2716700;7.2634940;-0.1399669;0.9901562;-1.8899386;82.9933880;0.1283080;-0.0001150;64.7658110;1.7906550;-0.0001040;82.9957390;0.1404280;0.0000010;-0.0000020
52.3049600;-110.1513270;-7.2719040;7.2640540;-0.1399669;0.9901562;-1.8960106;83.4933480;0.1282510;-0.0001160;64.7796230;1.7880490;-0.0001000;83.4957130;0.1404280;0.0000010;0.0000000
52.8000130;-110.0813470;-7.2719710;7.2646900;-0.1399669;0.9901562;-1.9021096;83.9933080;0.1281920;-0.0001170;64.7934110;1.7854460;-0.0000970;83.9956870;0.1404280;0.0000010;0.0000000
53.2950660;-110.0113670;-7.2719000;7.2653720;-0.1399679;0.9901560;-1.9082364;84.4932680;0.1281340;-0.0001180;64.8071770;1.7828480;-0.0000930;84.4956620;0.1404290;0.0000000;-0.0000020
53.7901180;-109.9413870;-7.2717150;7.2660670;-0.1399679;0.9901560;-1.9143910;84.9932280;0.1280750;-0.0001190;64.8209190;1.7802540;-0.0000900;84.9956360;0.1404290;-0.0000000;-0.0000000
54.2851710;-109.8714070;-7.2714320;7.2667440;-0.1399669;0.9901562;-1.9205752;85.4931890;0.1280150;-0.0001200;64.8346390;1.7776630;-0.0000860;85.4956100;0.1404280;-0.0000010;-0.0000020
54.7802240;-109.8014270;-7.2710620;7.2673750;-0.1399669;0.9901562;-1.9267872;85.9931490;0.1279550;-0.0001210;64.8483350;1.7750770;-0.0000830;85.9955850;0.1404280;-0.0000010;0.0000000
55.2752760;-109.7314480;-7.2706140;7.2679390;-0.1399659;0.9901563;-1.9330270;86.4931090;0.1278940;-0.0001220;64.8620090;1.7724940;-0.0000800;86.4955590;0.1404270;-0.0000020;-0.0000020
55.7703290;-109.6614680;-7.2700990;7.2684260;-0.1399649;0.9901565;-1.9392980;86.9930690;0.1278330;-0.0001230;64.8756610;1.7699150;-0.0000770;86.9955330;0.1404260;-0.0000020;0.0000000
56.2653820;-109.5914900;-7.2695330;7.2688320;-0.1399639;0.9901566;-1.9455962;87.4930290;0.1277710;-0.0001240;64.8892890;1.7673400;-0.0000730;87.4955080;0.1404250;-0.0000020;0.0000000
56.7604350;-109.5215110;-7.2689420;7.2691630;-0.1399630;0.9901567;-1.9519256;87.9929890;0.1277090;-0.0001250;64.9028950;1.7647680;-0.0000700;87.9954820;0.1404240;-0.0000030;-0.0000020
57.2554880;-109.4515340;-7.2683550;7.2694330;-0.1399610;0.9901570;-1.9582829;88.4929500;0.1276460;-0.0001260;64.9164780;1.7621990;-0.0000670;88.4954560;0.1404220;-0.0000030;0.0000000
57.7505410;-109.3815580;-7.2678080;7.2696610;-0.1399590;0.9901573;-1.9646703;88.9929100;0.1275830;-0.0001270;64.9300380;1.7596340;-0.0000640;88.9954310;0.1404200;-0.0000040;-0.0000020
58.2455940;-109.3115820;-7.2673370;7.2698710;-0.1399570;0.9901576;-1.9710881;89.4928700;0.1275190;-0.0001280;64.9435760;1.7570730;-0.0000610;89.4954050;0.1404180;-0.0000040;0.0000000
58.7406480;-109.2416070;-7.2669710;7.2700830;-0.1399550;0.9901579;-1.9775359;89.9928300;0.1274550;-0.0001290;64.9570920;1.7545150;-0.0000590;89.9953790;0.1404160;-0.0000050;-0.0000020
59.2357010;-109.1716340;-7.2667300;7.2703180;-0.1399531;0.9901581;-1.9840142;90.4927900;0.1273900;-0.0001300;64.9705850;1.7519600;-0.0000560;90.4953540;0.1404140;-0.0000050;0.0000000
59.7307550;-109.1016620;-7.2666180;7.2705880;-0.1399501;0.9901586;-1.9905221;90.9927500;0.1273250;-0.0001310;64.9840550;1.7494090;-0.0000530;90.9953280;0.1404110;-0.0000060;-0.0000020
60.2258090;-109.0316910;-7.2666280;7.2709010;-0.1399471;0.9901590;-1.9970623;91.4927110;0.1272590;-0.0001320;64.9975030;1.7468600;-0.0000510;91.4953020;0.1404080;-0.0000060;0.0000000
60.7208630;-108.9617220;-7.2667400;7.2712570;-0.1399441;0.9901594;-2.0036327;91.9926710;0.1271930;-0.0001340;65.0109290;1.7443150;-0.0000490;91.9952770;0.1404050;-0.0000060;0.0000000
61.2159180;-108.8917540;-7.2669270;7.2716530;-0.1399412;0.9901598;-2.0102342;92.4926310;0.1271250;-0.0001350;65.0243320;1.7417720;-0.0000470;92.4952510;0.1404020;-0.0000070;-0.0000020
61.7109720;-108.8217880;-7.2671610;7.2720810;-0.1399372;0.9901604;-2.0168678;92.9925910;0.1270580;-0.0001360;65.0377130;1.7392330;-0.0000440;92.9952250;0.1403980;-0.0000070;0.0000000
62.2060270;-108.7518240;-7.2674210;7.2725340;-0.1399342;0.9901608;-2.0235319;93.4925510;0.1269900;-0.0001370;65.0510720;1.7366960;-0.0000430;93.4952000;0.1403950;-0.0000070;0.0000000
62.7010820;-108.6818610;-7.2676950;7.2730060;-0.1399303;0.9901614;-2.0302289;93.9925110;0.1269210;-0.0001380;65.0644090;1.7341630;-0.0000410;93.9951740;0.1403910;-0.0000080;-0.0000020
63.1961380;-108.6119000;-7.2679830;7.2734940;-0.1399263;0.9901619;-2.0369590;94.4924720;0.1268520;-0.0001390;65.0777230;1.7316320;-0.0000390;94.4951480;0.1403870;-0.0000080;0.0000000
63.6911930;-108.5419420;-7.2682930;7.2739970;-0.1399224;0.9901625;-2.0437195;94.9924320;0.1267820;-0.0001400;65.0910150;1.7291030;-0.0000380;94.9951230;0.1403830;-0.0000080;0.0000000
64.1862490;-108.4719850;-7.2686420;7.2745120;-0.1399184;0.9901630;-2.0505142;95.4923920;0.1267120;-0.0001410;65.1042860;1.7265770;-0.0000360;95.4950970;0.1403790;-0.0000080;0.0000000
64.6813050;-108.4020300;-7.2690460;7.2750340;-0.1399144;0.9901636;-2.0573412;95.9923520;0.1266410;-0.0001430;65.1175340;1.7240540;-0.0000350;95.9950710;0.1403750;-0.0000080;0.0000000
65.1763620;-108.3320780;-7.2695110;7.2755530;-0.1399105;0.9901642;-2.0642014;96.4923120;0.1265690;-0.0001440;65.1307600;1.7215330;-0.0000340;96.4950460;0.1403710;-0.0000090;-0.0000020
65.6714190;-108.2621270;-7.2700310;7.2760460;-0.1399055;0.9901649;-2.0710963;96.9922720;0.1264970;-0.0001450;65.1439640;1.7190150;-0.0000340;96.9950200;0.1403660;-0.0000090;0.0000000
66.1664760;-108.1921790;-7.2705800;7.2764840;-0.1399016;0.9901654;-2.0780241;97.4922330;0.1264240;-0.0001460;65.1571460;1.7164980;-0.0000330;97.4949940;0.1403620;-0.0000090;0.0000000
66.6615330;-108.1222330;-7.2711130;7.2768270;-0.1398976;0.9901660;-2.0849861;97.9921930;0.1263510;-0.0001470;65.1703060;1.7139840;-0.0000330;97.9949690;0.1403580;-0.0000090;0.0000000
67.1565910;-108.0522890;-7.2715690;7.2770340;-0.1398927;0.9901667;-2.0919829;98.4921530;0.1262770;-0.0001480;65.1834440;1.7114720;-0.0000320;98.4949430;0.1403530;-0.0000090;0.0000000
67.6516490;-107.9823470;-7.2718750;7.2770630;-0.1398887;0.9901672;-2.0990155;98.9921130;0.1262030;-0.0001490;65.1965600;1.7089620;-0.0000330;98.9949170;0.1403490;-0.0000090;0.0000000
68.1467080;-107.9124080;-7.2719600;7.2768850;-0.1398837;0.9901679;-2.1060817;99.4920730;0.1261280;-0.0001510;65.2096540;1.7064540;-0.0000330;99.4948920;0.1403440;-0.0000090;0.0000000
68.6417660;-107.8424700;-7.2717640;7.2764850;-0.1398798;0.9901685;-2.1131860;99.9920330;0.1260520;-0.0001520;65.2227270;1.7039480;-0.0000330;99.9948660;0.1403400;-0.0000090;0.0000000
69.1368250;-107.7725350;-7.2712490;7.2758690;-0.1398748;0.9901692;-2.1203249;100.4919940;0.1259760;-0.0001530;65.2357770;1.7014440;-0.0000340;100.4948400;0.1403350;-0.0000090;0.0000000
69.6318850;-107.7026020;-7.2704100;7.2750660;-0.1398709;0.9901698;-2.1274994;100.9919540;0.1258990;-0.0001540;65.2488060;1.6989420;-0.0000350;100.9948150;0.1403310;-0.0000090;0.0000000
70.1269440;-107.6326720;-7.2692780;7.2741310;-0.1398669;0.9901703;-2.1347105;101.4919140;0.1258220;-0.0001550;65.2618130;1.6964410;-0.0000360;101.4947890;0.1403270;-0.0000090;0.0000000
70.6220040;-107.5627430;-7.2679250;7.2731350;-0.1398620;0.9901710;-2.1419593;101.9918740;0.1257440;-0.0001570;65.2747990;1.6939420;-0.0000380;101.9947630;0.1403220;-0.0000080;0.0000020
71.1170640;-107.4928160;-7.2664580;7.2721640;-0.1398580;0.9901716;-2.1492458;102.4918340;0.1256650;-0.0001580;65.2877620;1.6914440;-0.0000400;102.4947380;0.1403180;-0.0000080;0.0000000
71.6121250;-107.4228920;-7.2650150;7.2713080;-0.1398540;0.9901721;-2.1565696;102.9917940;0.1255860;-0.0001590;65.3007040;1.6889480;-0.0000420;102.9947120;0.1403140;-0.0000080;0.0000000
72.1071860;-107.3529690;-7.2637470;7.2706510;-0.1398501;0.9901727;-2.1639327;103.4917550;0.1255060;-0.0001600;65.3136250;1.6864540;-0.0000440;103.4946860;0.1403100;-0.0000080;0.0000000
72.6022470;-107.2830490;-7.2628060;7.2702600;-0.1398461;0.9901732;-2.1713331;103.9917150;0.1254250;-0.0001610;65.3265230;1.6839610;-0.0000470;103.9946610;0.1403060;-0.0000080;0.0000000
73.0973080;-107.2131300;-7.2623310;7.2701790;-0.1398422;0.9901738;-2.1787739;104.4916750;0.1253440;-0.0001630;65.3394000;1.6814690;-0.0000500;104.4946350;0.1403020;-0.0000080;0.0000000
73.5923700;-107.1432140;-7.2624270;7.2704210;-0.1398382;0.9901744;-2.1862529;104.9916350;0.1252630;-0.0001640;65.3522560;1.6789780;-0.0000530;104.9946090;0.1402980;-0.0000070;0.0000020
74.0874310;-107.0732990;-7.2631550;7.2709680;-0.1398352;0.9901748;-2.1937720;105.4915950;0.1251810;-0.0001650;65.3650900;1.6764890;-0.0000560;105.4945840;0.1402950;-0.0000070;0.0000000
74.5824940;-107.0033860;-7.2645250;7.2717690;-0.1398313;0.9901753;-2.2013324;105.9915550;0.1250980;-0.0001660;65.3779020;1.6740010;-0.0000600;105.9945580;0.1402910;-0.0000070;0.0000000
75.0775560;-106.9334750;-7.2664920;7.2727480;-0.1398283;0.9901758;-2.2089320;106.4915160;0.1250140;-0.0001680;65.3906930;1.6715130;-0.0000640;106.4945320;0.1402880;-0.0000070;0.0000000
75.5726190;-106.8635650;-7.2689540;7.2738080;-0.1398243;0.9901763;-2.2165742;106.9914760;0.1249300;-0.0001690;65.4034620;1.6690270;-0.0000690;106.9945070;0.1402840;-0.0000070;0.0000000
76.0676810;-106.7936570;-7.2717650;7.2748450;-0.1398214;0.9901767;-2.2242574;107.4914360;0.1248460;-0.0001700;65.4162100;1.6665420;-0.0000730;107.4944810;0.1402810;-0.0000060;0.0000020
76.5627440;-106.7237510;-7.2747450;7.2757560;-0.1398184;0.9901772;-2.2319819;107.9913960;0.1247600;-0.0001710;65.4289360;1.6640580;-0.0000780;107.9944550;0.1402780;-0.0000060;0.0000000
77.0578080;-106.6538460;-7.2776930;7.2764520;-0.1398154;0.9901776;-2.2397495;108.4913560;0.1246740;-0.0001720;65.4416410;1.6615750;-0.0000840;108.4944300;0.1402750;-0.0000060;0.0000000
77.5528710;-106.5839420;-7.2804110;7.2768640;-0.1398124;0.9901780;-2.2475596;108.9913160;0.1245880;-0.0001740;65.4543240;1.6590930;-0.0000890;108.9944040;0.1402720;-0.0000060;0.0000000
78.0479350;-106.5140400;-7.2827120;7.2769520;-0.1398105;0.9901783;-2.2554126;109.4912770;0.1245010;-0.0001750;65.4669860;1.6566110;-0.0000950;109.4943780;0.1402700;-0.0000050;0.0000020
78.5429990;-106.4441390;-7.2844460;7.2767090;-0.1398075;0.9901787;-2.2633102;109.9912370;0.1244130;-0.0001760;65.4796270;1.6541310;-0.0001020;109.9943530;0.1402670;-0.0000050;0.0000000
79.0380630;-106.3742400;-7.2855070;7.2761580;-0.1398045;0.9901791;-2.2712514;110.4911970;0.1243250;-0.0001770;65.4922460;1.6516510;-0.0001080;110.4943270;0.1402640;-0.0000050;0.0000000
79.5331270;-106.3043420;-7.2858430;7.2753510;-0.1398025;0.9901794;-2.2792364;110.9911570;0.1242360;-0.0001780;65.5048440;1.6491720;-0.0001150;110.9943010;0.1402620;-0.0000050;0.0000000
80.0281910;-106.2344450;-7.2854620;7.2743630;-0.1397996;0.9901798;-2.2872671;111.4911170;0.1241460;-0.0001800;65.5174210;1.6466940;-0.0001230;111.4942760;0.1402590;-0.0000050;0.0000000
80.5232560;-106.1645490;-7.2844300;7.2732790;-0.1397976;0.9901801;-2.2953427;111.9910770;0.1240560;-0.0001810;65.5299760;1.6442170;-0.0001300;111.9942500;0.1402570;-0.0000050;0.0000000
81.0183210;-106.0946540;-7.2828630;7.2721910;-0.1397956;0.9901804;-2.3034635;112.4910380;0.1239650;-0.0001820;65.5425100;1.6417410;-0.0001380;112.4942240;0.1402550;-0.0000040;0.0000020
81.5133850;-106.0247610;-7.2809160;7.2711820;-0.1397926;0.9901808;-2.3116316;112.9909980;0.1238740;-0.0001830;65.5550230;1.6392650;-0.0001470;112.9941990;0.1402520;-0.0000040;0.0000000
82.0084500;-105.9548680;-7.2787640;7.2703210;-0.1397907;0.9901811;-2.3198452;113.4909580;0.1237820;-0.0001850;65.5675140;1.6367900;-0.0001550;113.4941730;0.1402500;-0.0000040;0.0000000
82.5035160;-105.8849770;-7.2765900;7.2696580;-0.1397887;0.9901814;-2.3281061;113.9909180;0.1236890;-0.0001860;65.5799840;1.6343160;-0.0001650;113.9941470;0.1402480;-0.0000040;0.0000000
82.9985810;-105.8150870;-7.2745620;7.2692140;-0.1397867;0.9901816;-2.3364134;114.4908780;0.1235960;-0.0001870;65.5924330;1.6318420;-0.0001740;114.4941220;0.1402460;-0.0000040;0.0000000
83.4936460;-105.7451970;-7.2728180;7.2689860;-0.1397847;0.9901819;-2.3447692;114.9908380;0.1235030;-0.0001880;65.6048610;1.6293700;-0.0001840;114.9940960;0.1402440;-0.0000040;0.0000000
83.9887120;-105.6753090;-7.2714560;7.2689440;-0.1397827;0.9901822;-2.3531722;115.4907990;0.1234080;-0.0001890;65.6172670;1.6268980;-0.0001940;115.4940700;0.1402420;-0.0000040;0.0000000
84.4837780;-105.6054220;-7.2705220;7.2690420;-0.1397808;0.9901825;-2.3616236;115.9907590;0.1233130;-0.0001900;65.6296530;1.6244270;-0.0002040;115.9940450;0.1402400;-0.0000040;0.0000000
84.9788440;-105.5355350;-7.2700100;7.2692190;-0.1397788;0.9901828;-2.3701243;116.4907190;0.1232180;-0.0001920;65.6420170;1.6219560;-0.0002150;116.4940190;0.1402380;-0.0000040;0.0000000
85.4739100;-105.4656500;-7.2698700;7.2694100;-0.1397768;0.9901830;-2.3786726;116.9906790;0.1231220;-0.0001930;65.6543600;1.6194870;-0.0002260;116.9939930;0.1402360;-0.0000040;0.0000000
85.9689760;-105.3957650;-7.2700140;7.2695600;-0.1397748;0.9901833;-2.3872720;117.4906390;0.1230250;-0.0001940;65.6666820;1.6170180;-0.0002370;117.4939680;0.1402340;-0.0000040;0.0000000
86.4640420;-105.3258820;-7.2703290;7.2696230;-0.1397738;0.9901835;-2.3959194;117.9905990;0.1229280;-0.0001950;65.6789830;1.6145500;-0.0002490;117.9939420;0.1402330;-0.0000040;0.0000000
86.9591080;-105.2559990;-7.2706970;7.2695750;-0.1397719;0.9901837;-2.4046187;118.4905600;0.1228300;-0.0001960;65.6912630;1.6120820;-0.0002610;118.4939160;0.1402310;-0.0000040;0.0000000
87.4541750;-105.1861170;-7.2710050;7.2694120;-0.1397699;0.9901840;-2.4133674;118.9905200;0.1227310;-0.0001970;65.7035210;1.6096160;-0.0002740;118.9938910;0.1402290;-0.0000040;0.0000000
87.9492410;-105.1162370;-7.2711610;7.2691530;-0.1397679;0.9901843;-2.4221665;119.4904800;0.1226320;-0.0001990;65.7157590;1.6071500;-0.0002860;119.4938650;0.1402270;-0.0000040;0.0000000
88.4443080;-105.0463570;-7.2711050;7.2688350;-0.1397659;0.9901846;-2.4310178;119.9904400;0.1225330;-0.0002000;65.7279760;1.6046850;-0.0002990;119.9938390;0.1402250;-0.0000040;0.0000000
88.9393750;-104.9764780;-7.2708100;7.2685080;-0.1397649;0.9901847;-2.4399190;120.4904000;0.1224330;-0.0002010;65.7401710;1.6022200;-0.0003130;120.4938140;0.1402240;-0.0000030;0.0000020
89.4344420;-104.9065990;-7.2702860;7.2682280;-0.1397629;0.9901850;-2.4488741;120.9903600;0.1223320;-0.0002020;65.7523460;1.5997560;-0.0003270;120.9937880;0.1402220;-0.0000030;0.0000000
89.9295090;-104.8367220;-7.2695750;7.2680510;-0.1397610;0.9901853;-2.4578797;121.4903210;0.1222310;-0.0002030;65.7645000;1.5972930;-0.0003410;121.4937620;0.1402200;-0.0000030;0.0000000
90.4245760;-104.7668450;-7.2687390;7.2680230;-0.1397600;0.9901854;-2.4669382;121.9902810;0.1221290;-0.0002040;65.7766320;1.5948310;-0.0003550;121.9937370;0.1402190;-0.0000030;0.0000000
90.9196440;-104.6969690;-7.2678540;7.2681790;-0.1397580;0.9901857;-2.4760503;122.4902410;0.1220270;-0.0002050;65.7887440;1.5923690;-0.0003700;122.4937110;0.1402170;-0.0000030;0.0000000
91.4147110;-104.6270940;-7.2669960;7.2685330;-0.1397570;0.9901858;-2.4852145;122.9902010;0.1219240;-0.0002060;65.8008350;1.5899080;-0.0003850;122.9936850;0.1402160;-0.0000030;0.0000000
